N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,omitted_layers,order_success,readout_bitflip_probability,replicate,runtime_seconds,seed,shots
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,3,True,0.0,44,4.504097159951925e-05,2026071245,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,45,5.0584087148308754e-05,2026071246,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.0,46,4.7999899834394455e-05,2026071247,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,47,4.991702735424042e-05,2026071248,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,48,4.7332956455647945e-05,2026071249,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.0,49,4.549999721348286e-05,2026071250,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,50,4.7666020691394806e-05,2026071251,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,51,5.1292008720338345e-05,2026071252,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.0,52,4.7208042815327644e-05,2026071253,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.0,53,4.7915964387357235e-05,2026071254,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,54,4.866707604378462e-05,2026071255,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,55,4.979199729859829e-05,2026071256,4
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,3,True,0.0,56,3.841705620288849e-05,2026071257,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,57,4.3874955736100674e-05,2026071258,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,58,4.675006493926048e-05,2026071259,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.0,59,4.837499000132084e-05,2026071260,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,60,4.904193338006735e-05,2026071261,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,61,4.591699689626694e-05,2026071262,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.0,62,4.875008016824722e-05,2026071263,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.0,63,4.737498238682747e-05,2026071264,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,0,4.891608841717243e-05,2026081201,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,1,4.6958914026618004e-05,2026081202,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,2,4.9749971367418766e-05,2026081203,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,3,4.570803139358759e-05,2026081204,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,0,True,0.01,4,4.366703797131777e-05,2026081205,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,5,4.370801616460085e-05,2026081206,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,6,4.5749940909445286e-05,2026081207,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,7,5.0709000788629055e-05,2026081208,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,8,4.9875001423060894e-05,2026081209,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,9,4.583399277180433e-05,2026081210,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,10,4.616600926965475e-05,2026081211,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,11,4.741700831800699e-05,2026081212,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,12,4.9625057727098465e-05,2026081213,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,13,4.5332941226661205e-05,2026081214,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,14,4.4625019654631615e-05,2026081215,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,15,4.583399277180433e-05,2026081216,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,16,4.441698547452688e-05,2026081217,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,17,5.012506153434515e-05,2026081218,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,18,4.670792259275913e-05,2026081219,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,19,4.591606557369232e-05,2026081220,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,20,4.7874986194074154e-05,2026081221,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,21,4.962494131177664e-05,2026081222,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,22,4.5166932977735996e-05,2026081223,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,0,True,0.01,23,4.424992948770523e-05,2026081224,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,24,4.75000124424696e-05,2026081225,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,25,5.0166971050202847e-05,2026081226,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,26,5.083403084427118e-05,2026081227,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,27,4.650000482797623e-05,2026081228,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,28,4.6874978579580784e-05,2026081229,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,0,True,0.01,29,4.212500061839819e-05,2026081230,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,30,4.854099825024605e-05,2026081231,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,31,4.583399277180433e-05,2026081232,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,32,4.733400419354439e-05,2026081233,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,33,4.099996294826269e-05,2026081234,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,34,4.15419926866889e-05,2026081235,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,35,4.2041996493935585e-05,2026081236,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,36,4.383292980492115e-05,2026081237,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,37,4.349998198449612e-05,2026081238,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,0,True,0.01,38,4.112499300390482e-05,2026081239,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,39,4.337495192885399e-05,2026081240,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,0,True,0.01,40,4.0665967389941216e-05,2026081241,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,41,4.3958076275885105e-05,2026081242,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,42,4.370789974927902e-05,2026081243,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,43,4.145794082432985e-05,2026081244,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,44,4.516600165516138e-05,2026081245,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,45,4.229205660521984e-05,2026081246,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,46,4.529103171080351e-05,2026081247,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,47,9.404192678630352e-05,2026081248,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,48,6.504205521196127e-05,2026081249,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,0,True,0.01,49,4.741596058011055e-05,2026081250,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,50,4.8999907448887825e-05,2026081251,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,51,4.654098302125931e-05,2026081252,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,52,4.63749747723341e-05,2026081253,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,53,4.420895129442215e-05,2026081254,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,54,4.691688809543848e-05,2026081255,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,55,4.7459034249186516e-05,2026081256,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,56,5.0292001105844975e-05,2026081257,4
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,0,True,0.01,57,5.049991887062788e-05,2026081258,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,58,5.2582938224077225e-05,2026081259,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,59,4.441593773663044e-05,2026081260,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,60,4.51250234618783e-05,2026081261,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,61,4.620908293873072e-05,2026081262,4
35,2,11,"[5, 7]",True,True,{},35:2,0,True,0.01,62,4.424992948770523e-05,2026081263,4
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,0,True,0.01,63,4.2332918383181095e-05,2026081264,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,0,5.183403845876455e-05,2026081201,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,1,5.958403926342726e-05,2026081202,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,2,6.937503349035978e-05,2026081203,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,3,5.095801316201687e-05,2026081204,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,1,True,0.01,4,4.554202314466238e-05,2026081205,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,5,4.841701593250036e-05,2026081206,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,6,4.929106216877699e-05,2026081207,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,7,4.837499000132084e-05,2026081208,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,8,5.179096478968859e-05,2026081209,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,9,4.741700831800699e-05,2026081210,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,10,4.7874986194074154e-05,2026081211,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,11,4.866695962846279e-05,2026081212,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,12,5.137501284480095e-05,2026081213,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,13,4.7042034566402435e-05,2026081214,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,14,4.558300133794546e-05,2026081215,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,15,4.700000863522291e-05,2026081216,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,16,4.51250234618783e-05,2026081217,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,17,5.1332986913621426e-05,2026081218,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,18,4.7749956138432026e-05,2026081219,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,19,4.712503869086504e-05,2026081220,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,20,4.845892544835806e-05,2026081221,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,21,5.062494892627001e-05,2026081222,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,22,4.641700070351362e-05,2026081223,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,1,True,0.01,23,4.495901521295309e-05,2026081224,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,24,4.841596819460392e-05,2026081225,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,25,5.0749978981912136e-05,2026081226,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,26,5.150004290044308e-05,2026081227,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,27,4.712492227554321e-05,2026081228,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,28,4.741700831800699e-05,2026081229,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,1,True,0.01,29,3.8082944229245186e-05,2026081230,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,30,4.39999857917428e-05,2026081231,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,31,4.166702274233103e-05,2026081232,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,32,4.3291947804391384e-05,2026081233,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,33,4.166609141975641e-05,2026081234,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,34,4.204094875603914e-05,2026081235,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,35,4.3208012357354164e-05,2026081236,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,36,4.412501584738493e-05,2026081237,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,37,4.3915933929383755e-05,2026081238,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,1,True,0.01,38,4.133302718400955e-05,2026081239,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,39,4.3625012040138245e-05,2026081240,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,1,True,0.01,40,4.087504930794239e-05,2026081241,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,41,4.4291955418884754e-05,2026081242,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,42,4.4332933612167835e-05,2026081243,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,43,4.1792052797973156e-05,2026081244,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,44,4.537496715784073e-05,2026081245,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,45,4.2874948121607304e-05,2026081246,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,46,4.7958921641111374e-05,2026081247,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,47,4.800001624971628e-05,2026081248,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,48,4.670803900808096e-05,2026081249,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,1,True,0.01,49,4.195794463157654e-05,2026081250,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,50,4.683306906372309e-05,2026081251,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,51,4.7541921958327293e-05,2026081252,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,52,4.870793782174587e-05,2026081253,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,53,4.741700831800699e-05,2026081254,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,54,5.066592711955309e-05,2026081255,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,55,5.108409095555544e-05,2026081256,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,56,4.787510260939598e-05,2026081257,4
35,2,10,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,1,True,0.01,57,4.3042004108428955e-05,2026081258,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,58,4.587508738040924e-05,2026081259,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,59,4.3042004108428955e-05,2026081260,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,60,4.3874955736100674e-05,2026081261,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,61,4.529207944869995e-05,2026081262,4
35,2,10,"[5, 7]",True,True,{},35:2,1,True,0.01,62,4.34160465374589e-05,2026081263,4
35,2,10,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,1,True,0.01,63,4.14170790463686e-05,2026081264,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,0,4.8459041863679886e-05,2026081201,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,1,4.2665982618927956e-05,2026081202,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,2,4.5459019020199776e-05,2026081203,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,3,4.1207997128367424e-05,2026081204,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,2,True,0.01,4,3.941706381738186e-05,2026081205,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,5,4.425004590302706e-05,2026081206,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,6,4.5749940909445286e-05,2026081207,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,7,4.600000102072954e-05,2026081208,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,8,4.491698928177357e-05,2026081209,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,9,4.116701893508434e-05,2026081210,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,10,4.10410575568676e-05,2026081211,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,11,4.241697024554014e-05,2026081212,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,12,4.7874986194074154e-05,2026081213,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,13,4.1041988879442215e-05,2026081214,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,14,3.945804201066494e-05,2026081215,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,15,4.112499300390482e-05,2026081216,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,16,3.9792037568986416e-05,2026081217,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,17,4.5749940909445286e-05,2026081218,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,18,4.2082974687218666e-05,2026081219,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,19,4.145805723965168e-05,2026081220,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,20,4.2915926314890385e-05,2026081221,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,21,4.945893306285143e-05,2026081222,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,22,4.52499371021986e-05,2026081223,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 3}",35:2,2,True,0.01,23,4.433398135006428e-05,2026081224,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,24,4.775007255375385e-05,2026081225,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,25,4.99580055475235e-05,2026081226,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,26,5.108292680233717e-05,2026081227,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,27,4.662491846829653e-05,2026081228,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,28,4.700000863522291e-05,2026081229,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,2,True,0.01,29,4.212500061839819e-05,2026081230,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,30,4.8166955821216106e-05,2026081231,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,31,4.5874970965087414e-05,2026081232,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,32,4.741607699543238e-05,2026081233,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,33,4.6083005145192146e-05,2026081234,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,34,4.1917082853615284e-05,2026081235,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,35,4.245806485414505e-05,2026081236,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,36,4.3915933929383755e-05,2026081237,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,37,4.3791020289063454e-05,2026081238,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,2,True,0.01,38,4.083302337676287e-05,2026081239,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,39,4.341697786003351e-05,2026081240,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,2,True,0.01,40,4.045793320983648e-05,2026081241,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,41,4.3792068026959896e-05,2026081242,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,42,4.354200791567564e-05,2026081243,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,43,4.1207997128367424e-05,2026081244,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,44,4.491698928177357e-05,2026081245,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,45,4.2375060729682446e-05,2026081246,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,46,4.2792060412466526e-05,2026081247,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,47,4.283303860574961e-05,2026081248,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,48,4.1584018617868423e-05,2026081249,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,2,True,0.01,49,3.691599704325199e-05,2026081250,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,50,4.166702274233103e-05,2026081251,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,51,4.270905628800392e-05,2026081252,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,52,4.354200791567564e-05,2026081253,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,53,4.245794843882322e-05,2026081254,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,54,4.558300133794546e-05,2026081255,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,55,4.5915949158370495e-05,2026081256,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,56,4.2915926314890385e-05,2026081257,4
35,2,9,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,2,True,0.01,57,4.312500823289156e-05,2026081258,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,58,4.570803139358759e-05,2026081259,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,59,4.80839516967535e-05,2026081260,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,60,4.8459041863679886e-05,2026081261,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,61,5.2749994210898876e-05,2026081262,4
35,2,9,"[5, 7]",True,True,{},35:2,2,True,0.01,62,4.324992187321186e-05,2026081263,4
35,2,9,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,2,True,0.01,63,4.112499300390482e-05,2026081264,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,0,4.554202314466238e-05,2026081201,4
35,2,8,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,3,True,0.01,1,4.216702654957771e-05,2026081202,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,2,4.5042019337415695e-05,2026081203,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,3,4.083302337676287e-05,2026081204,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,3,True,0.01,4,3.875000402331352e-05,2026081205,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,5,4.3749925680458546e-05,2026081206,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,6,4.549999721348286e-05,2026081207,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,7,4.600000102072954e-05,2026081208,4
35,2,8,"[5, 7]",True,True,{},35:2,3,True,0.01,8,4.504190292209387e-05,2026081209,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,9,4.116701893508434e-05,2026081210,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,10,4.145794082432985e-05,2026081211,4
35,2,8,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,3,True,0.01,11,4.2874948121607304e-05,2026081212,4
