N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,noise_axis,noise_setting,order_success,realization,runtime_seconds,shot_seed,shots,stochastic_setting
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,2,3.195799945387989e-05,2326082503,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,2,3.7707999581471086e-05,2326083503,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,2,4.9875001423060894e-05,2326089503,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,2,6.854099046904594e-05,2326097503,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,3,2.966700412798673e-05,2326082504,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,3,3.195900353603065e-05,2326083504,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,3,4.779100709129125e-05,2326089504,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 3}",35:2,controlled_phase,cphase_gain_0p02,True,3,7.295800605788827e-05,2326097504,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,4,3.170799755025655e-05,2326082505,1,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,4,3.1208008294925094e-05,2326083505,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,4,5.195800622459501e-05,2326089505,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,4,6.70000008540228e-05,2326097505,16,False
35,2,11,,False,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,5,2.8624999686144292e-05,2326082506,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,5,3.304099664092064e-05,2326083506,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,5,4.962499951943755e-05,2326089506,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,5,7.2209004429169e-05,2326097506,16,False
35,2,11,,False,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,6,3.1791991204954684e-05,2326082507,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,6,3.483401087578386e-05,2326083507,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,6,5.1875002100132406e-05,2326089507,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,6,6.737500370945781e-05,2326097507,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,7,3.1791991204954684e-05,2326082508,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,7,3.7874997360631824e-05,2326083508,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,7,5.295799928717315e-05,2326089508,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,7,8.270800753962249e-05,2326097508,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,8,6.387500616256148e-05,2326082509,1,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,8,5.0458009354770184e-05,2326083509,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,8,5.87090034969151e-05,2326089509,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,8,8.812500163912773e-05,2326097509,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,9,4.400000034365803e-05,2326082510,1,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,9,4.629199975170195e-05,2326083510,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,9,7.174999336712062e-05,2326089510,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,9,8.89999937498942e-05,2326097510,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,10,3.679099609144032e-05,2326082511,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,10,3.599999763537198e-05,2326083511,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,10,6.245799886528403e-05,2326089511,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,10,8.341600187122822e-05,2326097511,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,11,3.675000334624201e-05,2326082512,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,11,3.750000905711204e-05,2326083512,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,11,6.0291000409051776e-05,2326089512,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,11,7.933400047477335e-05,2326097512,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,12,3.229199501220137e-05,2326082513,1,False
35,2,11,,False,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,False,12,3.0208000680431724e-05,2326083513,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,12,4.850000550504774e-05,2326089513,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,12,8.46659968374297e-05,2326097513,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,13,3.2208001357503235e-05,2326082514,1,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,13,3.100000321865082e-05,2326083514,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,13,4.8417001380585134e-05,2326089514,8,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,13,8.158299897331744e-05,2326097514,16,False
35,2,11,,False,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,14,3.0625000363215804e-05,2326082515,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,14,4.2917003156617284e-05,2326083515,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,14,4.924999666400254e-05,2326089515,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,14,7.958299829624593e-05,2326097515,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,15,3.920799645129591e-05,2326082516,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,15,3.4500000765547156e-05,2326083516,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,15,5.583300662692636e-05,2326089516,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,15,9.470799705013633e-05,2326097516,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,16,3.387501055840403e-05,2326082517,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,16,4.366699431557208e-05,2326083517,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,16,6.462499732151628e-05,2326089517,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,16,7.679099508095533e-05,2326097517,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,17,3.2083000405691564e-05,2326082518,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,17,3.724999260157347e-05,2326083518,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,17,5.516600504051894e-05,2326089518,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,17,7.300000288523734e-05,2326097518,16,False
35,2,11,,False,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,18,2.845900598913431e-05,2326082519,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,18,4.095899930689484e-05,2326083519,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,18,4.895799793303013e-05,2326089519,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,18,6.470900552812964e-05,2326097519,16,False
35,2,11,,False,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,19,2.7999994927085936e-05,2326082520,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,19,3.0625000363215804e-05,2326083520,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,19,4.7375011490657926e-05,2326089520,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,19,6.420900172088295e-05,2326097520,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,20,3.724999260157347e-05,2326082521,1,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,20,3.112498961854726e-05,2326083521,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,20,4.66250057797879e-05,2326089521,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,20,7.300000288523734e-05,2326097521,16,False
35,2,11,,False,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,21,2.995898830704391e-05,2326082522,1,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,21,2.9791990527883172e-05,2326083522,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,21,4.50000079581514e-05,2326089522,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 4}",35:2,controlled_phase,cphase_gain_0p02,True,21,6.304099224507809e-05,2326097522,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,22,3.22499981848523e-05,2326082523,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,22,3.2584008295089006e-05,2326083523,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,22,4.933300078846514e-05,2326089523,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,22,6.962500629015267e-05,2326097523,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,23,3.091699909418821e-05,2326082524,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,23,3.179200575686991e-05,2326083524,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,23,4.716600233223289e-05,2326089524,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,23,6.783400021959096e-05,2326097524,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,24,2.8750000637955964e-05,2326082525,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,24,3.0459006666205823e-05,2326083525,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,24,4.67080099042505e-05,2326089525,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,24,6.587500683963299e-05,2326097525,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,25,3.1207993743009865e-05,2326082526,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,25,3.0458992114290595e-05,2326083526,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,25,4.720799915958196e-05,2326089526,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",35:2,controlled_phase,cphase_gain_0p02,True,25,6.591700366698205e-05,2326097526,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,26,3.1207993743009865e-05,2326082527,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,26,3.104099596384913e-05,2326083527,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,26,4.879100015386939e-05,2326089527,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 4}",35:2,controlled_phase,cphase_gain_0p02,True,26,6.662499799858779e-05,2326097527,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,27,2.9125003493390977e-05,2326082528,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,27,3.070798993576318e-05,2326083528,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 3}",35:2,controlled_phase,cphase_gain_0p02,True,27,4.433300637174398e-05,2326089528,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,27,6.695900810882449e-05,2326097528,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,28,3.070798993576318e-05,2326082529,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,28,3.229199501220137e-05,2326083529,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,28,5.299999611452222e-05,2326089529,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,28,6.883400783408433e-05,2326097529,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,29,2.8708003810606897e-05,2326082530,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,29,3.199999628122896e-05,2326083530,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,29,4.3624997488223016e-05,2326089530,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,29,7.120899681467563e-05,2326097530,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,30,3.483399632386863e-05,2326082531,1,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,30,2.9207993065938354e-05,2326083531,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,30,4.879198968410492e-05,2326089531,8,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,30,7.604200800415128e-05,2326097531,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,31,2.8624999686144292e-05,2326082532,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,31,3.254199691582471e-05,2326083532,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,31,4.516700573731214e-05,2326089532,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,31,6.775000656489283e-05,2326097532,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,32,2.908399619627744e-05,2326082533,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,32,3.14170029014349e-05,2326083533,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,32,4.549999721348286e-05,2326089533,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,32,6.816600216552615e-05,2326097533,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,33,2.895799116231501e-05,2326082534,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,33,3.100000321865082e-05,2326083534,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,33,4.48749924544245e-05,2326089534,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,33,9.045899787452072e-05,2326097534,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,34,5.474999488797039e-05,2326082535,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,34,4.295799590181559e-05,2326083535,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,34,5.237500590737909e-05,2326089535,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 3}",35:2,controlled_phase,cphase_gain_0p02,True,34,7.841699698474258e-05,2326097535,16,False
35,2,11,,False,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,False,35,3.137500607408583e-05,2326082536,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,35,3.6416997318156064e-05,2326083536,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",35:2,controlled_phase,cphase_gain_0p02,True,35,4.454200097825378e-05,2326089536,8,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,35,7.862500206101686e-05,2326097536,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,36,3.112500417046249e-05,2326082537,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,36,3.8875004975125194e-05,2326083537,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,36,4.6959001338109374e-05,2326089537,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,36,7.020799966994673e-05,2326097537,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,37,2.995900285895914e-05,2326082538,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,37,3.070798993576318e-05,2326083538,2,False
35,2,11,"[5, 7]",True,True,"{""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,37,4.558300133794546e-05,2326089538,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,37,6.36670010862872e-05,2326097538,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,38,2.9625007300637662e-05,2326082539,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,38,3.1665986170992255e-05,2326083539,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,38,4.9250011215917766e-05,2326089539,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 2}",35:2,controlled_phase,cphase_gain_0p02,True,38,7.004199142102152e-05,2326097539,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,39,2.9416987672448158e-05,2326082540,1,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,39,3.0166003853082657e-05,2326083540,2,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,39,4.8124988097697496e-05,2326089540,8,False
35,2,11,"[5, 7]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",35:2,controlled_phase,cphase_gain_0p02,True,39,7.183299749158323e-05,2326097540,16,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,40,2.9000002541579306e-05,2326082541,1,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,40,3.14170029014349e-05,2326083541,2,False
35,2,11,"[5, 7]",True,True,{},35:2,controlled_phase,cphase_gain_0p02,True,40,4.837500455323607e-05,2326089541,8,False
