N,ablation_label,factor_success_curve,factor_success_rate,factor_success_standard_error,factor_successes,marginal_prefix_factor_success_rate,mean_resource_batch_generation_runtime_seconds_shared_cell,mean_resource_coefficient_bound,mean_resource_deleted_rows,mean_resource_duplicate_relation_nodes,mean_resource_enumeration_rows,mean_resource_extra_samples_used,mean_resource_fourier_precision_bits,mean_resource_input_samples,mean_resource_l0_generators_discovered,mean_resource_lattice_dimension,mean_resource_max_support,mean_resource_modular_relation_checks,mean_resource_node_budget,mean_resource_node_budget_exhausted,mean_resource_nodes_generated,mean_resource_nodes_visited,mean_resource_peak_memory_estimate_bytes,mean_resource_posthoc_gap_candidates,mean_resource_posthoc_gap_runtime_seconds,mean_resource_posthoc_root_classification_runtime_seconds,mean_resource_projected_rows_checked,mean_resource_quantum_circuit_equivalent_executions,mean_resource_reductions,mean_resource_root_classifications,mean_resource_runtime_seconds,mean_resource_rv_filter_iterations,mean_resource_rv_filter_peak_memory_estimate_bytes,mean_resource_rv_filter_reductions,mean_resource_rv_filter_runtime_seconds,mean_resource_suppressed_l0_nodes,mean_resource_total_classical_time_to_factor_or_censor_seconds,mean_resource_verified_relations,mean_resource_zero_projection_nodes,mean_sample_to_first_factor_among_successes,method,model,replicates,sample_count,target_p_sample_threshold,target_p_sample_threshold_censor_value,target_p_sample_threshold_censored,target_recovery_probability
9991,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.8125,0.0701021719786843,26,0.8125,0.0014066340954741463,,,,,,6.0,,,10.0,,,,,10.0,10.0,13243.375,,,,,7.0,1.0,,0.003802062441536691,,,,,,0.006026460820066859,,,7.375,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,7,7,7,False,0.8
9991,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.90625,0.0523514603733822,29,0.875,0.0014066340954741463,,,,,,6.0,,,11.0,,,,,11.0,11.0,15773.09375,,,,,8.0,1.0,,0.004972277312845108,,,,,,0.006026460820066859,,,7.375,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,8,7,7,False,0.8
9991,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.9375,0.04347552147751577,30,0.8125,0.0014066340954741463,,,,,,6.0,,,12.0,,,,,12.0,12.0,18525.625,,,,,9.0,1.0,,0.006196227786858799,,,,,,0.006026460820066859,,,7.375,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,9,7,7,False,0.8
9991,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.96875,0.03125,31,0.875,0.0014066340954741463,,,,,,6.0,,,13.0,,,,,13.0,13.0,21500.90625,,,,,10.0,1.0,,0.007669579365028767,,,,,,0.006026460820066859,,,7.375,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,10,7,7,False,0.8
9991,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,1.0,0.0,32,0.96875,0.0014066340954741463,,,,,,6.0,,,14.0,,,,,14.0,14.0,24697.4375,,,,,11.0,1.0,,0.009398937558216858,,,,,,0.006026460820066859,,,7.375,standard_regev_LLL_basis_endpoint,D_circuit_derived_readout_corruption_surrogate,32,11,7,7,False,0.8
9991,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.90625,0.0523514603733822,29,0.90625,0.0014066340954741463,2.0,,0.96875,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.03125,50.0,1.0,772.0,50.0,239838.90625,,,,,7.0,1.0,1.8125,0.013062332071058336,,,,,0.0,0.015177641978880274,1.8125,0.0,7.15625,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,7,7,7,False,0.8
9991,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.96875,0.03125,31,0.96875,0.0014066340954741463,2.0,,2.09375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,47.90625,50.0,1.0,772.0,50.0,242184.0625,,,,,8.0,1.0,2.03125,0.013445381560813985,,,,,0.0,0.015177641978880274,2.03125,0.0,7.15625,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,8,7,7,False,0.8
9991,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.96875,0.03125,31,0.9375,0.0014066340954741463,2.0,,2.375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,47.625,50.0,1.0,772.0,50.0,244865.59375,,,,,9.0,1.0,1.96875,0.013836519561664318,,,,,0.0,0.015177641978880274,1.96875,0.0,7.15625,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,9,7,7,False,0.8
9991,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,0.96875,0.0014066340954741463,2.0,,4.03125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,45.96875,50.0,1.0,772.0,50.0,247528.3125,,,,,10.0,1.0,2.09375,0.01420794012301485,,,,,0.0,0.015177641978880274,2.09375,0.0,7.15625,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,10,7,7,False,0.8
9991,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,0.96875,0.0014066340954741463,2.0,,5.28125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,44.4375,50.0,1.0,772.0,50.0,250412.8125,,,,,11.0,1.0,2.09375,0.014685705813462846,,,,,0.0,0.015177641978880274,2.09375,0.28125,7.15625,verified_fpylll_BKZ_same_enumeration,D_circuit_derived_readout_corruption_surrogate,32,11,7,7,False,0.8
10379,finite_RV_structured_comparator_not_theorem_backed,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,0.9375,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.0625,50.0,1.0,772.0,50.0,239475.46875,,,,,11.0,1.0,0.0,0.016230067556534777,3.40625,6987.65625,3.40625,0.0034037722180073615,0.0,0.01963383977454214,0.0,0.0,,RV_structured_finite_comparator,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.78125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.21875,50.0,1.0,772.0,50.0,239303.0625,,,,,7.0,1.0,0.0,0.016215563910009223,,,,,0.0,0.09270286237369874,0.0,0.0,10.0,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.21875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.78125,50.0,1.0,772.0,50.0,241947.96875,,,,,8.0,1.0,0.0,0.017298630311415764,,,,,0.0,0.09270286237369874,0.0,0.0,10.0,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.28125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.71875,50.0,1.0,772.0,50.0,244688.8125,,,,,9.0,1.0,0.0,0.018649928466402343,,,,,0.0,0.09270286237369874,0.0,0.0,10.0,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0028064804901077878,2.0,,2.28125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.59375,50.0,1.0,772.0,50.0,247439.84375,,,,,10.0,1.0,0.03125,0.019899039098163485,,,,,0.0,0.09270286237369874,0.03125,0.125,10.0,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0028064804901077878,1.9375,,1.53125,5.8125,0.0,5.8125,10.65625,0.0,13.5625,2.90625,46.78125,48.4375,0.96875,747.875,48.4375,242938.09375,,,,,10.65625,0.96875,0.0,0.02063970058770792,,,,,0.0,0.09270286237369874,0.0,0.125,10.0,adaptive_sampling_without_deflation,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.78125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.21875,50.0,1.0,772.0,50.0,239303.0625,,,,,7.0,1.0,0.0,0.016215563910009223,,,,,0.0,0.09270286237369874,0.0,0.0,10.0,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.21875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.78125,50.0,1.0,772.0,50.0,241947.96875,,,,,8.0,1.0,0.0,0.017298630311415764,,,,,0.0,0.09270286237369874,0.0,0.0,10.0,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.28125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.71875,50.0,1.0,772.0,50.0,244688.8125,,,,,9.0,1.0,0.0,0.018649928466402343,,,,,0.0,0.09270286237369874,0.0,0.0,10.0,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0028064804901077878,2.0,,2.28125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.59375,50.0,1.0,772.0,50.0,247439.84375,,,,,10.0,1.0,0.03125,0.019899039098163485,,,,,0.0,0.09270286237369874,0.03125,0.125,10.0,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.03125,0.03125,1,0.0,0.0028064804901077878,2.0,,1.53125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,48.34375,50.0,1.0,772.0,50.0,250785.8125,,,,,11.0,1.0,0.0,0.021355067776312353,,,,,0.0,0.09270286237369874,0.0,0.125,10.0,common_exact_norm_LLL_bounded_enumeration,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,10.0,,24.65625,,,772.0,25.0,234496.3125,,,,,7.0,1.0,0.0,0.01632347524355282,,,,,0.0,0.09315525002784852,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,11.0,,24.75,,,772.0,25.0,237045.59375,,,,,8.0,1.0,0.0,0.017239286538824672,,,,,0.0,0.09315525002784852,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,12.0,,24.625,,,772.0,25.0,239773.6875,,,,,9.0,1.0,0.0,0.018429568994179135,,,,,0.0,0.09315525002784852,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,13.0,,24.1875,,,772.0,25.0,242658.59375,,,,,10.0,1.0,0.0,0.019857865845551714,,,,,0.0,0.09315525002784852,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,14.0,,24.5,,,772.0,25.0,245921.6875,,,,,11.0,1.0,0.0,0.021305053405740182,,,,,0.0,0.09315525002784852,,,,complete_sequential_LDAR,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,0.0,,,,6.0,,,10.0,,10.0,,,10.0,10.0,13242.4375,,,,10.0,7.0,1.0,0.0,0.0027842396248161094,,,,,,0.022625069292189437,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,0.0,,,,6.0,,,11.0,,11.0,,,11.0,11.0,15772.59375,,,,11.0,8.0,1.0,0.0,0.0035844766553054797,,,,,,0.022625069292189437,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,0.0,,,,6.0,,,12.0,,12.0,,,12.0,12.0,18526.1875,,,,12.0,9.0,1.0,0.0,0.004421584633746534,,,,,,0.022625069292189437,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,0.0,,,,6.0,,,13.0,,12.9375,,,12.9375,12.9375,21500.34375,,,,12.9375,10.0,1.0,0.0,0.005386852906667627,,,,,,0.022625069292189437,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,0.0,,,,6.0,,,14.0,,13.96875,,,13.96875,13.96875,24699.6875,,,,13.96875,11.0,1.0,0.0,0.006447915471653687,,,,,,0.022625069292189437,,,,exact_augmented_row_deflation,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.78125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.21875,50.0,1.0,772.0,50.0,239303.0625,17968.0,0.023601615876032156,,,7.0,1.0,0.0,0.03981717978604138,,,,,0.0,0.20959439746002317,0.0,0.0,10.0,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.21875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.78125,50.0,1.0,772.0,50.0,241947.96875,17968.0,0.023476212250898243,,,8.0,1.0,0.0,0.040774842562314006,,,,,0.0,0.20959439746002317,0.0,0.0,10.0,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.28125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.71875,50.0,1.0,772.0,50.0,244688.8125,17968.0,0.023497945183407865,,,9.0,1.0,0.0,0.04214787364981021,,,,,0.0,0.20959439746002317,0.0,0.0,10.0,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0028064804901077878,2.0,,2.28125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.59375,50.0,1.0,772.0,50.0,247439.84375,17968.0,0.023543558689198107,,,10.0,1.0,0.03125,0.04344259778736159,,,,,0.0,0.20959439746002317,0.03125,0.125,10.0,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.03125,0.03125,1,0.0,0.0028064804901077878,2.0,,1.53125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,48.34375,50.0,1.0,772.0,50.0,250785.8125,17968.0,0.023564812461700058,,,11.0,1.0,0.0,0.04491988023801241,,,,,0.0,0.20959439746002317,0.0,0.125,10.0,quotient_gap_scoring_only,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.78125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.21875,50.0,1.0,772.0,50.0,239303.0625,,,,,7.0,1.0,0.0,0.01632119131318177,,,,,0.0,0.09412114066435606,0.0,0.0,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.875,50.0,1.0,772.0,50.0,241967.0625,,,,,8.0,1.0,0.0,0.017426770898964605,,,,,0.0,0.09412114066435606,0.0,0.0,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.5,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.5,50.0,1.0,772.0,50.0,244643.0625,,,,,9.0,1.0,0.0,0.018685645824007224,,,,,0.0,0.09412114066435606,0.0,0.0,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,2.1875,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.71875,50.0,1.0,772.0,50.0,247460.40625,,,,,10.0,1.0,0.0,0.020340557251984137,,,,,0.0,0.09412114066435606,0.0,0.09375,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,2.4375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,47.3125,50.0,1.0,772.0,50.0,250575.40625,,,,,11.0,1.0,0.0,0.021346975376218325,,,,,0.0,0.09412114066435606,0.0,0.25,,random_genuine_extra_sample_acquisition,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.78125,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.21875,50.0,1.0,772.0,50.0,239303.0625,,,5.87251633987762e-07,,7.0,1.0,0.0,0.016139432287673117,,,,,0.0,0.09238327626007958,0.0,0.0,10.0,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.21875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.78125,50.0,1.0,772.0,50.0,241947.96875,,,5.364727257983759e-07,,8.0,1.0,0.0,0.01737466944177868,,,,,0.0,0.09238327626007958,0.0,0.0,10.0,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,2.0,,1.28125,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.71875,50.0,1.0,772.0,50.0,244688.8125,,,5.183137545827776e-07,,9.0,1.0,0.0,0.018465569095496903,,,,,0.0,0.09238327626007958,0.0,0.0,10.0,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.03125,0.03125,1,0.03125,0.0028064804901077878,2.0,,2.28125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.59375,50.0,1.0,772.0,50.0,247439.84375,,,7.278431439772248e-07,,10.0,1.0,0.0,0.019828119748126483,,,,,0.0,0.09238327626007958,0.03125,0.125,10.0,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,10,,12,True,0.8
10379,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.03125,0.03125,1,0.0,0.0028064804901077878,2.0,,1.53125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,48.34375,50.0,1.0,772.0,50.0,250785.8125,,,5.208439688431099e-07,,11.0,1.0,0.0,0.021288563781126868,,,,,0.0,0.09238327626007958,0.0,0.125,10.0,root_blind_search_posthoc_roots,A_exact_uniform_hard_box,32,11,,12,True,0.8
10379,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,10.0,,,,,10.0,10.0,13242.4375,,,,,7.0,1.0,,0.00398735937596939,,,,,,0.033506269593999605,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,7,,12,True,0.8
10379,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,11.0,,,,,11.0,11.0,15772.59375,,,,,8.0,1.0,,0.005160384060218348,,,,,,0.033506269593999605,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,8,,12,True,0.8
10379,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,12.0,,,,,12.0,12.0,18526.1875,,,,,9.0,1.0,,0.006488785187684698,,,,,,0.033506269593999605,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,9,,12,True,0.8
10379,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0028064804901077878,,,,,,6.0,,,13.0,,,,,13.0,13.0,21500.34375,,,,,10.0,1.0,,0.008073393306403887,,,,,,0.033506269593999605,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,10,,12,True,0.8
